	title1	title2	distance
1520	Vogue [Vinyl]	Bogle [Vinyl]	0.8461538461538461
1521	Ten Days From Never	Ten Days from Never	0.9473684210526316
1522	Peter, Paul and Mary [Vinyl]	Peter, Paul and Mommy [Vinyl]	0.8928571428571429
1523	Brahms, Dvorak: Violin Concertos	Brahms, Bruch: Violin Concertos	0.8125
1524	Tintal Laharas (Nagma): For Tabla Practice and Performance (G)	Tintal Laharas (Nagma): For Tabla Practice and Performance (C#)	0.967741935483871
1525	The Standard Deviants: Accounting, Part 1 [VHS]	The Standard Deviants: Accounting, Part 2 [VHS] (2000)	0.8297872340425532
1526	Round & Round [Vinyl]	Round and Round [Vinyl]	0.8571428571428572
1527	Remixes 2	Remixes 3	0.8888888888888888
1528	Freestyle Explosion 4	Freestyle Explosion 1-5	0.8571428571428572
1529	Sacred Chants - Vol 1	Sacred Chants - Vol 3	0.9523809523809523
1530	Sacred Chants - Vol 1	Sacred Chants - Vol 2	0.9523809523809523
1531	Nova Latino 7	Nova Latino	0.8461538461538461
1532	Sacred Chants - Vol 3	Sacred Chants - Vol 2	0.9523809523809523
1533	The Bog [Vinyl]	The Top [Vinyl]	0.8666666666666667
1534	Idol Pt.1	Idol Pt.2	0.8888888888888888
1535	Mad About the Boy 5	Mad About the Boy 7	0.9473684210526316
1536	Jazz for Toddlers I	Jazz for Toddlers II	0.9473684210526316
1537	How Can I Keep From Singing 1	How Can I Keep From Singing 2	0.9655172413793104
1538	Before The Blues: The Early American Black Music Scene, Vol. 3	Before The Blues: The Early American Black Music Scene, Vol. 2	0.9838709677419355
1539	Before The Blues: The Early American Black Music Scene, Vol. 3	Before The Blues: The Early American Black Music Scene, Vol. 1	0.9838709677419355
1540	Before The Blues: The Early American Black Music Scene, Vol. 2	Before The Blues: The Early American Black Music Scene, Vol. 1	0.9838709677419355
1541	Jazz the World Forgot, Vol. 1	Jazz the World Forgot, Vol. 2	0.9655172413793104
1542	The Secret Museum Of Mankind, Vol. 3: Ethnic Music Classics 1925-1948	The Secret Museum Of Mankind, Vol. 2: Ethnic Music Classics 1925-1948	0.9855072463768116
1543	The Secret Museum Of Mankind, Vol. 3: Ethnic Music Classics 1925-1948	The Secret Museum Of Mankind, Vol. 1: Ethnic Music Classics 1925-1948	0.9855072463768116
1544	I Can't Be Satisfied 1	I Can't Be Satisfied 2	0.9545454545454546
1545	The Secret Museum Of Mankind, Vol. 2: Ethnic Music Classics 1925-1948	The Secret Museum Of Mankind, Vol. 1: Ethnic Music Classics 1925-1948	0.9855072463768116
1546	A Portrait Is Forever	Portrait Is Forever	0.9047619047619048
1547	Ruckus Juice & Chitlins 1	Ruckus Juice & Chitlins 2	0.96
1548	Fire In The Mountains, Polish Mountain Fiddle Music, Vol. 2: The Great Highland Bands, Classic Recordings From 1927-50's	Fire In The Mountains, Polish Mountain Fiddle Music, Vol. 1: The Karol Stoch Band, Classic Recordings From 1928-29	0.8333333333333334
1549	Best of Pooh & Tigger Too	Best of Pooh and Tigger Too	0.88
1550	Transatlantik Lounging 4	Transatlantik Lounging	0.9166666666666666
1551	Klone Ikons	Klone Ikons 4	0.8181818181818181
1552	Klone Ikons, Vol. 2	Klone Ikons, Vol. 3	0.9473684210526316
1553	Karaoke Mega CDG - Best Duets Vol 1 - MDG-001	Karaoke Mega CDG - Best Duets Vol 3 - MDG-003	0.9555555555555556
1554	Happy Birthday From Sesame Street (Jewel Case)	Happy Birthday From Sesame Street (Blister Pack)	0.8043478260869565
1555	Goa Trance: Psychedlic Flashbacks #2	Goa Trance: Psychedelic Flashbacks	0.8888888888888888
1556	Goa Trance: Psychedlic Flashbacks #2	Trance: Psychedelic Flashbacks 4	0.8055555555555556
1557	Goa Trance: Psychedelic Flashbacks	Trance: Psychedelic Flashbacks 4	0.8235294117647058
1558	Jazz in the House V.8	Jazz in the House V.1	0.9523809523809523
1559	Jazz in the House V.8	Jazz in the House V.3	0.9523809523809523
1560	Jazz in the House V.8	Jazz in the House V.5	0.9523809523809523
1561	Jazz in the House V.8	Jazz in the House V.6	0.9523809523809523
1562	Jazz in the House V.1	Jazz in the House V.3	0.9523809523809523
1563	Jazz in the House V.1	Jazz in the House V.5	0.9523809523809523
1564	Jazz in the House V.1	Jazz in the House V.6	0.9523809523809523
1565	Jazz in the House V.3	Jazz in the House V.5	0.9523809523809523
1566	Jazz in the House V.3	Jazz in the House V.6	0.9523809523809523
1567	Jazz in the House V.5	Jazz in the House V.6	0.9523809523809523
1568	Bill Nye the Science Guy: Probability Classroom Edition [Interactive DVD] (1996)	Bill Nye the Science Guy: The Planets Classroom Edition [Interactive DVD] (1995)	0.8625
1569	Signature Series, Vol. 2	Signature Series, Vol. 1	0.9583333333333334
1570	Signature Series, Vol. 2	Signature Series, Vol. 3	0.9583333333333334
1571	Vol. 1-Complete Chi-Lites on Brunswick Records	Vol. 2-Complete Chi-Lites on Brunswick Records	0.9782608695652174
1572	Signature Series, Vol. 1	Signature Series, Vol. 3	0.9583333333333334
1573	Mis 30 Mejores Canciones	30 Mejores Canciones	0.8333333333333334
